secs,miles,pickup,dropoff,hour,month,day,wday,company_id
1080,5.3,23,7,0,1,1,Tue,1
660,2.8,23,24,1,1,1,Tue,1
780,4.0,23,19,1,1,1,Tue,1
1980,6.4,23,59,3,1,1,Tue,1
960,4.4,23,16,3,1,1,Tue,1
360,2.0,23,20,10,1,1,Tue,1
360,2.0,23,24,10,1,1,Tue,1
1740,14.7,23,67,12,1,1,Tue,1
660,2.5,23,24,12,1,1,Tue,1
1380,14.2,23,76,6,1,2,Wed,1
1320,5.3,23,8,9,1,2,Wed,1
1140,4.5,23,5,10,1,2,Wed,1
420,1.8,23,23,11,1,2,Wed,1
1440,5.6,23,28,15,1,2,Wed,1
300,1.4,23,24,16,1,2,Wed,1
3240,11.1,23,31,19,1,2,Wed,1
540,1.7,23,23,19,1,2,Wed,1
1260,13.0,23,76,22,1,2,Wed,1
360,1.2,23,24,3,1,3,Thu,1
1260,4.8,23,8,11,1,3,Thu,1
360,1.2,23,24,11,1,3,Thu,1
960,4.9,23,8,13,1,3,Thu,1
1080,3.1,23,22,17,1,3,Thu,1
1980,0.8,23,76,18,1,3,Thu,1
540,2.9,23,28,21,1,3,Thu,1
240,1.4,23,25,23,1,3,Thu,1
600,4.3,23,28,0,1,4,Fri,1
4080,11.2,23,23,17,1,4,Fri,1
3000,11.9,23,23,17,1,4,Fri,1
4080,10.0,23,23,21,1,4,Fri,1
540,1.6,23,25,21,1,4,Fri,1
900,4.7,23,7,9,1,5,Sat,1
360,1.1,23,24,10,1,5,Sat,1
900,5.1,23,7,1,1,6,Sun,1
1140,5.7,23,31,3,1,6,Sun,1
960,7.8,23,33,3,1,6,Sun,1
600,3.2,23,29,9,1,6,Sun,1
1140,7.0,23,28,16,1,6,Sun,1
420,1.4,23,23,21,1,6,Sun,1
360,1.7,23,23,21,1,6,Sun,1
540,3.2,23,25,3,1,7,Mon,1
720,3.2,23,27,4,1,7,Mon,1
1560,5.1,23,17,11,1,7,Mon,1
900,5.9,23,32,12,1,7,Mon,1
420,2.2,23,24,3,1,8,Tue,1
1980,6.0,23,28,9,1,8,Tue,1
300,1.1,23,24,10,1,8,Tue,1
420,1.9,23,24,15,1,8,Tue,1
1860,6.2,23,23,15,1,8,Tue,1
780,3.0,23,22,17,1,8,Tue,1
1620,5.8,23,8,17,1,8,Tue,1
720,2.2,23,24,20,1,8,Tue,1
840,3.4,23,25,22,1,8,Tue,1
780,3.7,23,18,2,1,9,Wed,1
540,2.5,23,24,7,1,9,Wed,1
960,3.9,23,27,14,1,9,Wed,1
900,4.0,23,28,15,1,9,Wed,1
420,2.4,23,24,0,1,10,Thu,1
2160,5.2,23,32,9,1,10,Thu,1
360,1.2,23,24,10,1,10,Thu,1
1980,2.3,23,29,11,1,10,Thu,1
1620,14.6,23,43,13,1,10,Thu,1
180,0.6,23,23,14,1,10,Thu,1
660,3.0,23,24,14,1,10,Thu,1
780,4.0,23,8,1,1,11,Fri,1
1560,14.1,23,76,3,1,11,Fri,1
360,1.3,23,23,5,1,11,Fri,1
1260,14.7,23,76,7,1,11,Fri,1
840,3.2,23,21,10,1,11,Fri,1
1320,4.7,23,14,10,1,11,Fri,1
