secs,miles,pickup,dropoff,hour,month,day,wday,company_id
1200,9.9,72,41,9,1,2,Wed,1
1200,10.1,72,41,11,1,7,Mon,1
1620,15.5,72,8,17,1,7,Mon,1
1140,0.5,72,56,6,1,15,Tue,1
2100,15.0,72,32,15,1,18,Fri,1
600,3.2,72,71,15,1,22,Tue,1
1620,15.3,72,32,7,1,31,Thu,1
420,2.8,72,71,14,2,8,Fri,1
1860,0.6,72,38,11,2,9,Sat,1
1620,8.4,72,43,16,2,12,Tue,1
1800,0.6,72,56,17,2,13,Wed,1
2460,33.2,72,76,8,2,16,Sat,1
1140,13.2,72,59,10,2,16,Sat,1
2640,8.7,72,43,11,2,16,Sat,1
1080,0.6,72,37,20,2,16,Sat,1
2100,1.0,72,24,23,2,16,Sat,1
2220,11.5,72,39,14,2,22,Fri,1
2760,2.2,72,76,22,2,24,Sun,1
3000,10.9,72,49,15,2,28,Thu,1
1080,6.1,72,53,15,3,1,Fri,1
2640,33.2,72,76,11,3,3,Sun,1
1200,9.3,72,37,12,3,5,Tue,1
1080,0.5,72,37,12,3,12,Tue,1
1500,9.3,72,56,6,3,14,Thu,1
2100,0.6,72,41,16,3,21,Thu,1
2940,17.3,72,8,15,3,30,Sat,1
1440,9.6,72,56,5,4,4,Thu,1
1260,9.4,72,56,0,4,17,Wed,1
480,2.8,72,75,6,4,17,Wed,1
660,2.8,72,75,9,4,19,Fri,1
1860,11.2,72,39,19,4,19,Fri,1
1380,11.3,72,34,10,5,1,Wed,1
1440,8.8,72,56,7,5,2,Thu,1
2520,9.5,72,42,11,5,2,Thu,1
660,1.4,72,72,14,5,2,Thu,1
2460,33.3,72,76,11,5,5,Sun,1
3780,4.9,72,68,18,5,5,Sun,1
1800,8.8,72,42,10,5,6,Mon,1
300,1.4,72,72,12,5,9,Thu,1
600,2.7,72,71,15,5,9,Thu,1
1140,0.6,72,56,5,5,13,Mon,1
120,0.5,72,70,14,5,14,Tue,1
3240,0.7,72,43,15,5,18,Sat,1
1440,15.2,72,32,14,5,21,Tue,1
4500,2.0,72,76,8,5,22,Wed,1
2340,11.8,72,39,15,5,24,Fri,1
2040,0.8,72,28,14,5,28,Tue,1
1800,9.9,72,56,20,5,29,Wed,1
1680,0.6,72,36,18,6,4,Tue,1
1260,11.2,72,39,20,6,4,Tue,1
1560,10.0,72,41,15,6,7,Fri,1
5220,2.2,72,76,8,6,11,Tue,1
1920,11.3,72,39,17,6,13,Thu,1
1920,10.5,72,43,13,6,15,Sat,1
1260,10.7,72,38,19,6,16,Sun,1
1260,7.4,72,64,7,6,19,Wed,1
1800,0.6,72,39,11,6,21,Fri,1
1920,22.3,72,4,2,6,30,Sun,1
3420,33.1,72,76,8,7,1,Mon,1
2940,6.9,72,69,11,7,2,Tue,1
1800,0.6,72,38,14,7,5,Fri,1
2040,11.8,72,39,14,7,5,Fri,1
1620,9.7,72,56,7,7,8,Mon,1
480,1.5,72,72,21,7,13,Sat,1
540,2.6,72,73,10,7,14,Sun,1
1440,15.2,72,28,6,7,16,Tue,1
1560,10.7,72,41,15,7,17,Wed,1
1140,0.5,72,56,7,7,18,Thu,1
1080,2.6,72,72,13,7,20,Sat,1
2520,9.7,72,43,14,7,20,Sat,1
2820,2.0,72,76,11,7,21,Sun,1
2940,1.0,72,39,0,7,23,Tue,1
2340,30.6,72,76,20,7,23,Tue,1
2460,0.9,72,32,21,7,26,Fri,1
1500,0.6,72,43,8,7,29,Mon,1
1740,15.4,72,28,16,7,29,Mon,1
1080,9.1,72,56,5,7,31,Wed,1
1320,4.0,72,70,11,7,31,Wed,1
1080,8.5,72,42,11,8,1,Thu,1
2040,0.6,72,39,20,8,7,Wed,1
2820,33.1,72,76,11,8,10,Sat,1
1500,11.2,72,39,16,8,17,Sat,1
1680,0.7,72,37,17,8,17,Sat,1
1860,0.8,72,35,19,8,25,Sun,1
1440,9.4,72,69,16,8,27,Tue,1
780,5.7,72,69,14,8,30,Fri,1
1500,11.0,72,39,14,9,1,Sun,1
2220,1.9,72,76,6,9,5,Thu,1
1560,9.3,72,56,8,9,10,Tue,1
2880,1.8,72,76,16,9,11,Wed,1
3060,0.9,72,32,22,9,13,Fri,1
1620,11.3,72,39,18,9,17,Tue,1
3060,5.0,72,70,11,9,18,Wed,1
1620,0.6,72,41,19,9,18,Wed,1
1980,15.7,72,32,21,9,26,Thu,1
1800,13.4,72,31,16,9,30,Mon,1
1260,9.2,72,37,15,10,2,Wed,1
1320,9.6,72,56,23,10,2,Wed,1
360,1.0,72,72,12,10,5,Sat,1
2040,10.1,72,34,13,10,9,Wed,1
1560,10.2,72,41,10,10,10,Thu,1
